lat,lon,adr,name,start_t,end_t,mood_date,mood
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-03-31T17:28:46.809Z,2021-03-31T17:55:05Z,2021-03-31,rad
40.8494144,14.2278344,Arenella 80128 Napoli NA Italia,Parco Mascagna,2021-03-31T17:55:21Z,2021-03-31T18:55:49.049Z,2021-03-31,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-03-31T18:57:50.471Z,2021-03-31T19:07:57.180Z,2021-03-31,rad
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2021-05-02T09:21:09.623Z,2021-05-02T10:48:02Z,2021-05-02,rad
40.9680252,13.987524,"Viale delle Camelie, 41, 81030 Castel Volturno, Provincia di Caserta, Italia","Viale delle Camelie, 41",2021-05-02T11:53:27.868Z,2021-05-02T19:41:32.480Z,2021-05-02,rad
40.9261018,14.1979882,"Via Aniello Palumbo, 128 80014 Giugliano in Campania NA Italia",Caffè Latino,2021-05-02T20:30:16.510Z,2021-05-02T20:46:30.713Z,2021-05-02,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-05-02T21:18:48.268Z,2021-05-02T21:28:44.510Z,2021-05-02,rad
40.8315996,14.2310555,Mappatella Beach Italia,Mappatella Beach,2021-05-03T08:32:03.496Z,2021-05-03T09:30:43.067Z,2021-05-03,meh
40.8425585,14.2311576,"Via Domenico Cimarosa, 67 80127 Napoli NA Italia",Jean Claude Paris - Coiffeur et Nails,2021-05-05T08:31:07Z,2021-05-05T10:14:05Z,2021-05-05,rad
40.842433,14.2290639,"Via Domenico Cimarosa, 77 80127 Napoli NA Italia",Villa Floridiana,2021-05-05T10:14:05Z,2021-05-05T10:30:22.702Z,2021-05-05,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-05-05T11:11:26Z,2021-05-05T17:15:49.030Z,2021-05-05,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-05-06T14:05:28.635Z,2021-05-06T17:48:56Z,2021-05-06,good
40.853739,14.231061,"Piazzetta Arenella, 7 80128 Napoli NA Italia",Campania Grafica S R L,2021-05-06T17:53:02.070Z,2021-05-06T17:59:07.883Z,2021-05-06,good
40.8660322,14.2866098,"Via Nuova Poggioreale, 60 80143 Napoli NA Italia",Expert System,2021-05-07T06:42:11.778Z,2021-05-07T10:28:54Z,2021-05-07,good
40.8649824,14.2878912,"Via Marino Di Caramanico, 2b 80143 Napoli NA Italia",Mercato Caramanico Poggioreale,2021-05-07T10:30:55.378Z,2021-05-07T10:36:59.311Z,2021-05-07,good
40.8384924,14.2495143,"Via San Carlo, 15 80132 Napoli NA Italia",Galleria Umberto I,2021-05-07T13:04:35.988Z,2021-05-07T13:12:40.663Z,2021-05-07,good
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-05-07T13:18:11.836Z,2021-05-07T17:01:01.083Z,2021-05-07,good
40.9009554,14.231099,Via Antonio Labriola Lotto 2G 80145 Napoli NA Italia,Technical Institute Galileo Ferraris,2021-05-08T06:43:17.197Z,2021-05-08T09:33:39.295Z,2021-05-08,rad
40.9193542,14.2058762,"Mugnano di Napoli Via Mugnano-Giugliano, 60 80018 Villaricca NA Italia",MD S.p.A.,2021-05-08T10:00:07.445Z,2021-05-08T10:08:12.971Z,2021-05-08,rad
40.9680252,13.987524,"Viale delle Camelie, 41, 81030 Castel Volturno, Provincia di Caserta, Italia","Viale delle Camelie, 41",2021-05-08T10:49:22Z,2021-05-08T19:31:32.402Z,2021-05-08,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-05-10T17:37:12.237Z,2021-05-10T20:13:02.657Z,2021-05-10,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-05-12T17:04:05.527Z,2021-05-12T17:39:19Z,2021-05-12,rad
40.845828,14.2316507,"Via Gian Lorenzo Bernini, 74 80129 Napoli NA Italia",Todis - Supermercato (Napoli - via Bernini),2021-05-12T18:00:07.989Z,2021-05-12T18:09:47.337Z,2021-05-12,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-05-12T18:15:51.544Z,2021-05-12T21:02:12.145Z,2021-05-12,rad
40.9009554,14.231099,Via Antonio Labriola Lotto 2G 80145 Napoli NA Italia,Technical Institute Galileo Ferraris,2021-05-13T07:16:26.456Z,2021-05-13T11:48:50.666Z,2021-05-13,rad
40.8929,14.2398,80145 Napoli NA Italia,Piscinola-Scampia,2021-05-13T12:19:29.903Z,2021-05-13T12:26:24.814Z,2021-05-13,rad
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-05-13T16:52:31.023Z,2021-05-13T17:38:29.741Z,2021-05-13,rad
40.8374314,14.2335665,P.za Amedeo 80121 Napoli NA Italia,Piazza Amedeo,2021-05-13T18:36:44.834Z,2021-05-13T18:42:47.824Z,2021-05-13,rad
40.8929,14.2398,80145 Napoli NA Italia,Piscinola-Scampia,2021-05-14T12:08:17Z,2021-05-14T12:28:38.922Z,2021-05-14,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-05-14T16:05:47.801Z,2021-05-15T06:32:50.053Z,2021-05-14,rad
40.9009554,14.231099,Via Antonio Labriola Lotto 2G 80145 Napoli NA Italia,Technical Institute Galileo Ferraris,2021-05-15T07:32:21.756Z,2021-05-15T11:41:08.386Z,2021-05-15,rad
40.8400833,14.2512739,P.za Municipio 80133 Napoli NA Italia,Fountain of Neptune,2021-05-15T15:01:26.672Z,2021-05-15T16:38:29.287Z,2021-05-15,rad
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-05-15T16:42:35.465Z,2021-05-15T17:02:26.886Z,2021-05-15,rad
40.8485643,14.2555225,"Piazzetta Nilo, 4 80134 Napoli NA Italia",Gelateria Scimmia Factory,2021-05-15T17:18:38.235Z,2021-05-15T17:45:17.171Z,2021-05-15,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-05-15T18:09:34.017Z,2021-05-15T19:11:58.644Z,2021-05-15,rad
40.8486,14.2288778,"Via Angelica Kauffmann, 15 80127 Napoli NA Italia",Herr Daniel,2021-05-15T19:18:02.804Z,2021-05-15T20:06:39.604Z,2021-05-15,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-05-15T20:54:37.067Z,2021-05-15T21:16:33.902Z,2021-05-15,rad
40.839737,14.255373,80133 Napoli NA Italia,Colombo - Porto,2021-05-17T06:07:12.805Z,2021-05-17T06:18:15.562Z,2021-05-17,rad
40.8638739,14.2849468,"Via Nuova Poggioreale, 60 80143 Napoli NA Italia","Via Nuova Poggioreale, 60",2021-05-17T07:10:11.606Z,2021-05-17T15:41:59.341Z,2021-05-17,rad
40.865323,14.2879192,"Via Nuova Poggioreale, 63 80143 Napoli NA Italia",Medicina Futura Centro Polidiagnostico e Polispecialistico,2021-05-17T15:44:29Z,2021-05-17T16:02:59.845Z,2021-05-17,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-05-17T18:03:16.832Z,2021-05-17T19:21:16.012Z,2021-05-17,rad
40.8474438,14.2279544,"Via Luca Giordano, 145 80129 Napoli NA Italia",Opera Taste Factory - (Square of the artists),2021-05-17T19:31:22.261Z,2021-05-17T19:53:38.917Z,2021-05-17,rad
40.8437064,14.2280044,"Via Luca Giordano Via Alessandro Scarlatti, 45 80129 Napoli NA Italia",Leopoldo Cafebar,2021-05-17T19:57:41.936Z,2021-05-17T20:07:47.844Z,2021-05-17,rad
40.8506051,14.2308325,80128 Napoli NA Italia,Medaglie d'Oro,2021-05-17T20:09:48.001Z,2021-05-17T20:48:17.936Z,2021-05-17,rad
40.8389391,14.2476777,80132 Napoli NA Italia,Augusteo,2021-05-20T05:38:19.371Z,2021-05-20T05:50:29.005Z,2021-05-20,rad
40.8534913,14.246395,"Via Salvator Rosa, 65 80135 Napoli NA Italia",Bar Pasticceria Esposito,2021-05-20T17:49:05.402Z,2021-05-20T17:55:00.422Z,2021-05-20,rad
40.844833,14.2358244,"Via Raffaele Morghen, 88 80129 Napoli NA Italia","Via Raffaele Morghen, 88",2021-05-20T18:22:05.384Z,2021-05-20T20:03:15.070Z,2021-05-20,rad
40.8438431,14.2317887,80129 Napoli NA Italia,Vanvitelli,2021-05-20T20:07:23.922Z,2021-05-20T20:17:33.749Z,2021-05-20,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-05-20T20:25:40.193Z,2021-05-20T20:33:45.999Z,2021-05-20,rad
40.8474438,14.2279544,"Via Luca Giordano, 145 80129 Napoli NA Italia",Opera Taste Factory - (Square of the artists),2021-05-20T20:37:52.905Z,2021-05-20T21:18:16.325Z,2021-05-20,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-05-20T21:24:26.309Z,2021-05-20T21:36:33.997Z,2021-05-20,rad
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-05-21T17:48:29.027Z,2021-05-21T17:54:33.860Z,2021-05-21,good
40.8360273,14.2435073,"via Santa Caterina a Via Chiaia, 23 80133 Napoli NA Italia",Feltrinelli Bookstores,2021-05-21T18:12:17.286Z,2021-05-21T18:53:05.945Z,2021-05-21,good
40.8529222,14.2723487,P.za Giuseppe Garibaldi 80142 Napoli NA Italia,Central Station Naples,2021-05-22T06:50:19.578Z,2021-05-22T07:14:25.912Z,2021-05-22,rad
40.6752834,14.7722896,"Piazza Vittorio Veneto, 1 84123 Salerno SA Italia",Salerno,2021-05-22T07:58:23.290Z,2021-05-22T08:19:18.896Z,2021-05-22,rad
40.6726226,14.7687797,Piazza della Concordia 84122 Salerno SA Italia,Porto Turistico Masuccio Salernitano,2021-05-22T08:36:30.457Z,2021-05-22T09:06:20.155Z,2021-05-22,rad
40.6776152,14.7559265,Lungomare Trieste 84121 Salerno SA Italia,Santa Teresa Beach,2021-05-22T09:28:36.611Z,2021-05-22T09:52:20.984Z,2021-05-22,rad
40.7014039,14.7131647,"Via Carlo Santoro, 78 84013 Cava de' Tirreni SA Italia",Salumeria da Marcello,2021-05-22T10:53:48.706Z,2021-05-22T11:02:29.626Z,2021-05-22,rad
40.7048415,14.7073407,"Via XXV Luglio, 32A 84013 Cava de' Tirreni SA Italia",MD Discount,2021-05-22T11:06:31.903Z,2021-05-22T11:18:08.362Z,2021-05-22,rad
40.6821534,14.6911267,"Via Michele Morcaldi, 6 84013 Cava de' Tirreni SA Italia",La Trinità della Cava,2021-05-22T11:32:52.057Z,2021-05-22T11:45:16.406Z,2021-05-22,rad
40.6821534,14.6911267,"Via Michele Morcaldi, 6 84013 Cava de' Tirreni SA Italia",La Trinità della Cava,2021-05-22T14:24:45Z,2021-05-22T14:33:13.445Z,2021-05-22,rad
40.6982214,14.7097657,"Via Generale Felice Parisi, 13 84013 Cava de' Tirreni SA Italia",LAB13 Opificio del gusto,2021-05-22T15:03:07.335Z,2021-05-22T16:00:50.190Z,2021-05-22,rad
40.7035379,14.708282,84013 Cava de' Tirreni SA Italia,Cava de' Tirreni,2021-05-22T16:07:01.370Z,2021-05-22T16:30:35.698Z,2021-05-22,rad
40.8438431,14.2317887,80129 Napoli NA Italia,Vanvitelli,2021-05-25T19:09:27.102Z,2021-05-25T19:20:54.636Z,2021-05-25,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-05-25T19:31:03.662Z,2021-05-25T20:34:30.009Z,2021-05-25,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-05-25T21:17:06.091Z,2021-05-25T22:16:44.418Z,2021-05-25,rad
40.8454613,14.2567052,"Via Mezzocannone, 21 80134 Napoli NA Italia",Libreria Mariano P e B Napoli,2021-05-26T16:15:16.390Z,2021-05-26T16:22:03.951Z,2021-05-26,meh
40.8523979,14.2503814,"Via Ettore Bellini, 1 80135 Napoli NA Italia",Galleria Principe di Napoli,2021-05-26T16:30:09.498Z,2021-05-26T16:56:34.227Z,2021-05-26,meh
40.8358256,14.2485831,Piazza del Plebiscito 80132 Napoli NA Italia,Piazza del Plebiscito,2021-05-26T17:16:58.310Z,2021-05-26T17:22:22.040Z,2021-05-26,meh
40.8929,14.2398,80145 Napoli NA Italia,Piscinola-Scampia,2021-05-29T18:06:17.792Z,2021-05-29T18:14:56.367Z,2021-05-29,good
40.8514835,14.2665876,"Via Giovanni Scherillo, 4 80139 Napoli NA Italia",Mercatino Della Maddalena,2021-05-30T08:27:47.411Z,2021-05-30T08:35:21.534Z,2021-05-30,good
40.8352964,14.2515166,Via Ammiraglio Ferdinando Acton 80133 Napoli NA Italia,the Molosiglio Gardens,2021-05-30T09:14:49.807Z,2021-05-30T09:24:59.835Z,2021-05-30,good
40.8358256,14.2485831,Piazza del Plebiscito 80132 Napoli NA Italia,Piazza del Plebiscito,2021-05-30T10:09:32.030Z,2021-05-30T10:36:52Z,2021-05-30,good
40.8498336,14.2500869,80135 Napoli NA Italia,Dante - Port'Alba,2021-05-30T10:58:37.757Z,2021-05-30T11:16:51.774Z,2021-05-30,good
40.8500487,14.2520346,Piazza Bellini 80138 Napoli NA Italia,Piazza Vincenzo Bellini,2021-05-30T16:40:39.447Z,2021-05-30T17:10:57.616Z,2021-05-30,good
40.8500363,14.2544647,"Via dei Tribunali, 388 80134 Napoli NA Italia",Pizzeria Vesi,2021-05-30T17:14:58.001Z,2021-05-30T19:23:51.594Z,2021-05-30,good
40.8501355,14.2231782,"Via Simone Martini, 47 80128 Napoli NA Italia",Bar Satira 3 di Visconti Raffaele,2021-05-31T16:41:19.754Z,2021-05-31T17:55:50.445Z,2021-05-31,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2021-05-31T18:44:55.202Z,2021-05-31T19:05:01.937Z,2021-05-31,rad
40.968168,13.9861439,"Via del Mare, 37 81030 Castel Volturno CE Italia",Blue Sky Beach (By Lido Arcobaleno),2021-11-01T10:26:21.739Z,2021-11-01T11:26:54.209Z,2021-11-01,good
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-11-01T12:15:24.917Z,2021-11-01T14:36:33.944Z,2021-11-01,good
40.8358256,14.2485831,Piazza del Plebiscito 80132 Napoli NA Italia,Piazza del Plebiscito,2021-11-04T21:45:34.689Z,2021-11-04T22:00:06.222Z,2021-11-04,good
40.8529222,14.2723487,P.za Giuseppe Garibaldi 80142 Napoli NA Italia,Napoli Centrale,2021-11-07T14:49:53.008Z,2021-11-07T15:13:55.188Z,2021-11-07,good
40.6752834,14.7722896,"Piazza Vittorio Veneto, 1 84123 Salerno SA Italia",Salerno,2021-11-07T15:47:44.855Z,2021-11-07T16:10:04.199Z,2021-11-07,good
40.6733839,14.7682603,Piazza della Concordia 84122 Salerno SA Italia,Porto Turistico Masuccio Salernitano,2021-11-07T16:10:04.199Z,2021-11-07T16:19:46Z,2021-11-07,good
40.6771126,14.7652794,"Corso Vittorio Emanuele, 165 84122 Salerno SA Italia",089 Zer0ttoNove Bar Caffetteria,2021-11-07T18:15:18.109Z,2021-11-07T18:27:29.176Z,2021-11-07,good
40.6797435,14.756018,Largo Campo 84121 Salerno SA Italia,Fontana dei pesci,2021-11-07T18:41:58.117Z,2021-11-07T18:50:05.083Z,2021-11-07,good
40.6752834,14.7722896,"Piazza Vittorio Veneto, 1 84123 Salerno SA Italia",Salerno,2021-11-07T19:13:28.248Z,2021-11-07T19:23:54.244Z,2021-11-07,good
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-11-08T16:27:29.974Z,2021-11-09T02:42:00.946Z,2021-11-08,good
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-11-09T16:48:16.712Z,2021-11-09T18:20:42.426Z,2021-11-09,good
40.8425438,14.2335394,"Via Renato Lordi, 10 80127 Napoli NA Italia",Funicolare Centrale,2021-11-09T18:33:28.763Z,2021-11-09T18:39:19.034Z,2021-11-09,good
40.8396481,14.2485799,"Via Toledo, 188/193 80134 Napoli NA Italy",Alcott,2021-11-09T18:49:26.346Z,2021-11-09T18:55:46.541Z,2021-11-09,good
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-11-10T16:27:37.765Z,2021-11-10T22:06:31.739Z,2021-11-10,rad
40.8488054,14.2499356,80135 Napoli NA Italia,Dante,2021-11-10T22:20:22Z,2021-11-10T22:27:12.223Z,2021-11-10,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-11-12T16:24:25.843Z,2021-11-12T19:41:25.755Z,2021-11-12,rad
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-11-12T19:59:33.089Z,2021-11-12T20:40:23.592Z,2021-11-12,rad
41.0892372,14.2546672,Via Caduti di Nassiriya 81055 Santa Maria Capua Vetere CE Italia,newMOMA The Show Lounge Bar,2021-11-12T21:15:24.779Z,2021-11-12T23:09:50.180Z,2021-11-12,rad
40.844017,14.2282891,"Via Luca Giordano, 96 80129 Napoli NA Italia",Stairs Coffee Shop,2021-11-13T10:46:36.819Z,2021-11-13T10:57:03.956Z,2021-11-13,rad
40.84379,14.230251,"Via Alessandro Scarlatti, 129 80129 Napoli NA Italia",ZARA,2021-11-13T11:09:10.069Z,2021-11-13T11:51:22.679Z,2021-11-13,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz Pub,2021-11-13T12:07:40.598Z,2021-11-13T12:40:21.388Z,2021-11-13,rad
40.8501355,14.2231782,"Via Simone Martini, 47 80128 Napoli NA Italia",Bar Satira 3 di Visconti Raffaele,2021-11-13T12:52:28.505Z,2021-11-13T16:14:54.543Z,2021-11-13,rad
40.8432984,14.2490702,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2021-11-13T19:38:49.252Z,2021-11-14T09:00:51.002Z,2021-11-13,rad
40.8423139,14.2497858,"Via Roberto Bracco, 4/8 80100 Napoli NA Italia",CONAD,2021-11-17T16:39:19.584Z,2021-11-17T17:21:14.204Z,2021-11-17,good
40.8520079,14.2532689,Vico Luigi De Crecchio 80138 Napoli NA Italia,Ospedale Luigi Vanvitelli,2021-11-17T17:42:51.912Z,2021-11-17T18:01:46.798Z,2021-11-17,good
40.8500015,14.2521422,Piazza Bellini 80138 Napoli NA Italia,Piazza Vincenzo Bellini,2021-11-17T18:13:56.069Z,2021-11-17T18:42:18.889Z,2021-11-17,good
40.8699448,14.2188552,"Via Sergio Pansini, 5 80131 Napoli NA Italia",Federico II University Hospital,2021-11-17T19:04:50.702Z,2021-11-17T21:26:25.127Z,2021-11-17,good
40.8437971,14.2548275,"Piazza Giovanni Bovio, 25/26 80138 Napoli NA Italia",Vodafone Store | Piazza Bovio,2021-11-18T16:45:05.346Z,2021-11-18T17:05:42.125Z,2021-11-18,meh
40.8442241,14.2566219,"Corso Umberto I, 15 80138 Napoli NA Italia",La Moda Maschile Srl,2021-11-18T17:15:49.075Z,2021-11-18T17:53:21.263Z,2021-11-18,meh
40.8433238,14.2542368,"Via Cardinale Guglielmo Sanfelice, 25 80134 Napoli NA Italia",Borrelli scarpe,2021-11-18T17:55:22.024Z,2021-11-18T18:11:49.600Z,2021-11-18,meh
40.8523103,14.252538,"Vico Luigi De Crecchio, 1 80138 Napoli NA Italia","Facoltà di Medicina e Chirurgia, Università Degli Studi Della Campania ""Luigi Vanvitelli""",2021-11-19T17:39:18.680Z,2021-11-19T18:03:32.431Z,2021-11-19,good
40.8470788,14.2506598,"Via Cisterna dell'Olio, 38 80134 Napoli NA Italia",VITE VITE,2021-11-19T18:13:36.701Z,2021-11-19T18:44:13.755Z,2021-11-19,good
40.8699448,14.2188552,"Via Sergio Pansini, 5 80131 Napoli NA Italia",Federico II University Hospital,2021-11-19T19:26:55.671Z,2021-11-19T21:04:07.741Z,2021-11-19,good
40.8523103,14.252538,"Vico Luigi De Crecchio, 1 80138 Napoli NA Italia","Facoltà di Medicina e Chirurgia, Università Degli Studi Della Campania ""Luigi Vanvitelli""",2021-11-20T16:06:19.540Z,2021-11-20T18:03:04.427Z,2021-11-20,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-11-20T18:30:33.341Z,2021-11-20T23:13:43.803Z,2021-11-20,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-11-23T17:09:30.681Z,2021-11-23T17:23:26.430Z,2021-11-23,rad
40.8442035,14.2279054,"Via Luca Giordano, 59 80127 Napoli NA Italia",SEPHORA NAPOLI VOMERO,2021-11-23T17:37:35.356Z,2021-11-23T17:43:38.352Z,2021-11-23,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-11-23T17:58:11.527Z,2021-11-23T21:14:12.278Z,2021-11-23,rad
40.8345803,14.2422904,"via Santa Caterina a Via Chiaia, 23 80133 Napoli NA Italia",Feltrinelli Bookstores,2021-11-26T16:49:18.543Z,2021-11-26T17:00:07.876Z,2021-11-26,rad
40.8424334,14.2319616,80127 Napoli NA Italia,Cimarosa,2021-11-26T17:15:17.336Z,2021-11-26T17:27:52.301Z,2021-11-26,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-11-26T17:37:59.324Z,2021-11-26T21:07:08.394Z,2021-11-26,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-11-27T15:39:26.347Z,2021-11-27T23:41:20.508Z,2021-11-27,rad
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2021-11-27T23:47:24.335Z,2021-11-28T00:21:49.314Z,2021-11-27,rad
40.8558089,14.253968,"Via Antonio Villari, 15 80137 Napoli NA Italia","Via Antonio Villari, 15",2021-11-28T00:36:17.711Z,2021-11-28T03:31:28.983Z,2021-11-28,rad
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-11-28T16:19:09.281Z,2021-11-28T18:12:18.849Z,2021-11-28,rad
40.92569,14.19756,"Via Aniello Palumbo, 179 80014 Giugliano in Campania NA Italia","Via Aniello Palumbo, 179",2021-11-28T18:32:42.589Z,2021-11-28T20:58:33.583Z,2021-11-28,rad
40.8494951,14.2325856,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz Pub,2021-11-28T21:18:48.230Z,2021-11-28T21:29:57.196Z,2021-11-28,rad
40.843019,14.2487985,"Via Toledo, 343 80134 Napoli NA Italia",H&M,2021-10-01T17:19:36.996Z,2021-10-01T17:50:08.474Z,2021-10-01,meh
40.8384924,14.2495143,"Via San Carlo, 15 80132 Napoli NA Italia",Galleria Umberto I,2021-10-01T17:54:10.564Z,2021-10-01T18:10:21.673Z,2021-10-01,meh
40.8477697,14.262135,"Corso Umberto I, 189 80138 Napoli NA Italia",Next,2021-10-02T12:52:05.795Z,2021-10-02T13:02:18.104Z,2021-10-02,good
40.8517324,14.2709535,"P.za Giuseppe Garibaldi, 93 80142 Napoli NA Italia",Cuori di Sfogliatella,2021-10-02T13:14:24.082Z,2021-10-02T14:32:43.043Z,2021-10-02,good
40.8386111,14.2486111,"Via Toledo, 210 80132 Napoli NA Italia",Zara,2021-10-02T16:56:43.653Z,2021-10-02T17:21:25.543Z,2021-10-02,good
40.8315996,14.2310555,Mappatella Beach Italia,Mappatella Beach,2021-10-04T15:55:03Z,2021-10-04T16:00:50Z,2021-10-04,meh
40.8506051,14.2308325,80128 Napoli NA Italia,Medaglie d'Oro,2021-10-06T17:32:22.679Z,2021-10-06T17:42:31.986Z,2021-10-06,good
40.848998,14.2318033,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2021-10-06T18:02:14.997Z,2021-10-06T20:23:07.080Z,2021-10-06,good
40.8470654,14.255698,"Via Mezzocannone, 99 80100 Napoli NA Italia",Carrefour Express - Supermarket,2021-10-08T20:17:12.260Z,2021-10-08T22:13:38.309Z,2021-10-08,good
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2021-10-09T10:31:28.207Z,2021-10-09T12:10:02.501Z,2021-10-09,good
40.8650063,14.2469458,"Via Capodimonte, 13 80136 Napoli NA Italia",Madre del Buon Consiglio (or Basilica dell'Incoronata Madre del Buon Consiglio),2021-10-09T15:10:21.706Z,2021-10-09T15:20:52.159Z,2021-10-09,good
40.8525429,14.2593205,"Via Duomo, 147 80138 Napoli NA Italia",Cattedrale di Santa Maria Assunta,2021-10-09T15:59:32.581Z,2021-10-09T16:26:29.891Z,2021-10-09,good
40.9673864,13.9871128,"Via del Mare, 22 81030 Castel Volturno CE Italia",Lido Arcobaleno Gate 5,2021-10-09T17:18:42.161Z,2021-10-10T00:19:48.553Z,2021-10-09,good
40.8529222,14.2723487,P.za Giuseppe Garibaldi 80142 Napoli NA Italia,Napoli Centrale,2021-10-10T19:03:22.579Z,2021-10-10T22:02:54.356Z,2021-10-10,good
40.8425498,14.2323281,"Via Domenico Cimarosa, 61 80127 Napoli NA Italia",Banco BPM Spa,2021-10-13T15:50:08.234Z,2021-10-13T16:16:15.033Z,2021-10-13,meh
40.8389391,14.2476777,80132 Napoli NA Italia,Augusteo,2021-10-14T15:12:41.949Z,2021-10-14T15:20:42.969Z,2021-10-14,meh
40.8439371,14.2308635,"Via Alessandro Scarlatti, 90/98 80127 Napoli NA Italia",Coin,2021-10-14T15:30:46.093Z,2021-10-14T16:29:48.197Z,2021-10-14,meh
40.84411,14.227789,"Via Luca Giordano, 59 80127 Napoli NA Italia",SEPHORA NAPOLI VOMERO,2021-10-14T16:33:48.405Z,2021-10-14T16:41:39.389Z,2021-10-14,meh
